ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
15022,Others-CCCPS8,1322,26.14754886,91.72799519,594,car,average,4,0,07-11-2016,15:00:00
15023,Others-CCCPS8,1322,26.14754886,91.72799519,566,bike,average,3,0,07-11-2016,15:33:00
15024,Others-CCCPS8,1322,26.14754886,91.72799519,531,car,low,2,0,07-11-2016,16:00:00
15025,Others-CCCPS8,1322,26.14754886,91.72799519,491,car,low,2,0,07-11-2016,16:33:00
15026,Others-CCCPS8,1322,26.14754886,91.72799519,412,car,low,2,0,08-11-2016,07:59:00
15027,Others-CCCPS8,1322,26.14754886,91.72799519,437,car,low,2,0,08-11-2016,08:26:00
15028,Others-CCCPS8,1322,26.14754886,91.72799519,483,car,low,2,0,08-11-2016,08:59:00
15029,Others-CCCPS8,1322,26.14754886,91.72799519,534,car,low,3,0,08-11-2016,09:26:00
15030,Others-CCCPS8,1322,26.14754886,91.72799519,631,car,low,2,0,08-11-2016,09:59:00
15031,Others-CCCPS8,1322,26.14754886,91.72799519,691,car,average,4,0,08-11-2016,10:33:00
15032,Others-CCCPS8,1322,26.14754886,91.72799519,734,car,high,8,0,08-11-2016,11:00:00
15033,Others-CCCPS8,1322,26.14754886,91.72799519,737,cycle,high,8,0,08-11-2016,11:33:00
15034,Others-CCCPS8,1322,26.14754886,91.72799519,759,bike,average,5,0,08-11-2016,11:59:00
15035,Others-CCCPS8,1322,26.14754886,91.72799519,772,bike,high,9,0,08-11-2016,12:27:00
15036,Others-CCCPS8,1322,26.14754886,91.72799519,804,bike,high,8,0,08-11-2016,13:00:00
15037,Others-CCCPS8,1322,26.14754886,91.72799519,807,truck,high,8,0,08-11-2016,13:34:00
15038,Others-CCCPS8,1322,26.14754886,91.72799519,808,bike,average,4,0,08-11-2016,14:00:00
15039,Others-CCCPS8,1322,26.14754886,91.72799519,781,car,average,4,0,08-11-2016,14:26:00
15040,Others-CCCPS8,1322,26.14754886,91.72799519,771,cycle,average,3,0,08-11-2016,15:00:00
15041,Others-CCCPS8,1322,26.14754886,91.72799519,714,bike,low,2,0,08-11-2016,15:33:00
15042,Others-CCCPS8,1322,26.14754886,91.72799519,672,car,average,2,0,08-11-2016,16:01:00
15043,Others-CCCPS8,1322,26.14754886,91.72799519,600,cycle,low,2,0,08-11-2016,16:34:00
15044,Others-CCCPS8,1322,26.14754886,91.72799519,425,car,low,2,0,09-11-2016,08:00:00
15045,Others-CCCPS8,1322,26.14754886,91.72799519,451,car,low,2,0,09-11-2016,08:27:00
15046,Others-CCCPS8,1322,26.14754886,91.72799519,492,car,low,2,0,09-11-2016,09:00:00
15047,Others-CCCPS8,1322,26.14754886,91.72799519,575,bike,low,3,0,09-11-2016,09:34:00
15048,Others-CCCPS8,1322,26.14754886,91.72799519,619,car,low,4,0,09-11-2016,10:00:00
15049,Others-CCCPS8,1322,26.14754886,91.72799519,665,car,low,4,0,09-11-2016,10:27:00
15050,Others-CCCPS8,1322,26.14754886,91.72799519,710,car,high,8,0,09-11-2016,11:00:00
15051,Others-CCCPS8,1322,26.14754886,91.72799519,752,car,average,6,0,09-11-2016,11:27:00
15052,Others-CCCPS8,1322,26.14754886,91.72799519,787,car,high,9,0,09-11-2016,12:00:00
15053,Others-CCCPS8,1322,26.14754886,91.72799519,814,cycle,high,9,0,09-11-2016,12:27:00
15054,Others-CCCPS8,1322,26.14754886,91.72799519,809,truck,average,6,0,09-11-2016,13:00:00
15055,Others-CCCPS8,1322,26.14754886,91.72799519,810,car,high,8,0,09-11-2016,13:27:00
15056,Others-CCCPS8,1322,26.14754886,91.72799519,800,bike,high,6,0,09-11-2016,14:00:00
15057,Others-CCCPS8,1322,26.14754886,91.72799519,802,car,high,6,0,09-11-2016,14:27:00
15058,Others-CCCPS8,1322,26.14754886,91.72799519,804,car,average,4,0,09-11-2016,15:00:00
15059,Others-CCCPS8,1322,26.14754886,91.72799519,764,car,low,2,0,09-11-2016,15:34:00
15060,Others-CCCPS8,1322,26.14754886,91.72799519,733,truck,low,3,0,09-11-2016,16:00:00
15061,Others-CCCPS8,1322,26.14754886,91.72799519,669,car,low,2,0,09-11-2016,16:34:00
15062,Others-CCCPS8,1322,26.14754886,91.72799519,391,car,low,2,0,10-11-2016,08:00:00
15063,Others-CCCPS8,1322,26.14754886,91.72799519,436,car,low,2,0,10-11-2016,08:34:00
15064,Others-CCCPS8,1322,26.14754886,91.72799519,473,car,low,3,0,10-11-2016,09:00:00
15065,Others-CCCPS8,1322,26.14754886,91.72799519,537,car,low,3,0,10-11-2016,09:27:00
15066,Others-CCCPS8,1322,26.14754886,91.72799519,623,truck,low,4,0,10-11-2016,10:00:00
15067,Others-CCCPS8,1322,26.14754886,91.72799519,675,car,low,4,0,10-11-2016,10:27:00
15068,Others-CCCPS8,1322,26.14754886,91.72799519,719,bike,average,5,0,10-11-2016,11:00:00
15069,Others-CCCPS8,1322,26.14754886,91.72799519,743,cycle,average,5,0,10-11-2016,11:27:00
15070,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,high,8,0,10-11-2016,12:00:00
15071,Others-CCCPS8,1322,26.14754886,91.72799519,794,cycle,high,9,0,10-11-2016,12:27:00
15072,Others-CCCPS8,1322,26.14754886,91.72799519,795,car,high,8,0,10-11-2016,13:00:00
15073,Others-CCCPS8,1322,26.14754886,91.72799519,820,car,high,9,0,10-11-2016,13:34:00
15074,Others-CCCPS8,1322,26.14754886,91.72799519,793,bike,average,5,0,10-11-2016,14:00:00
15075,Others-CCCPS8,1322,26.14754886,91.72799519,766,car,average,4,0,10-11-2016,14:27:00
15076,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,average,3,0,10-11-2016,15:00:00
15077,Others-CCCPS8,1322,26.14754886,91.72799519,706,car,low,3,0,10-11-2016,15:27:00
15078,Others-CCCPS8,1322,26.14754886,91.72799519,653,car,low,2,0,10-11-2016,16:00:00
15079,Others-CCCPS8,1322,26.14754886,91.72799519,596,bike,average,3,0,10-11-2016,16:27:00
15080,Others-CCCPS8,1322,26.14754886,91.72799519,350,car,low,2,0,11-11-2016,08:00:00
15081,Others-CCCPS8,1322,26.14754886,91.72799519,391,car,low,2,0,11-11-2016,08:27:00
15082,Others-CCCPS8,1322,26.14754886,91.72799519,435,bike,low,2,0,11-11-2016,09:00:00
15083,Others-CCCPS8,1322,26.14754886,91.72799519,478,cycle,low,3,0,11-11-2016,09:27:00
15084,Others-CCCPS8,1322,26.14754886,91.72799519,533,car,average,3,0,11-11-2016,10:00:00
15085,Others-CCCPS8,1322,26.14754886,91.72799519,587,cycle,low,3,0,11-11-2016,10:27:00
15086,Others-CCCPS8,1322,26.14754886,91.72799519,633,car,average,5,0,11-11-2016,11:00:00
15087,Others-CCCPS8,1322,26.14754886,91.72799519,669,bike,average,6,0,11-11-2016,11:27:00
15088,Others-CCCPS8,1322,26.14754886,91.72799519,686,truck,high,8,0,11-11-2016,12:00:00
15089,Others-CCCPS8,1322,26.14754886,91.72799519,722,car,high,8,0,11-11-2016,12:27:00
15090,Others-CCCPS8,1322,26.14754886,91.72799519,756,truck,high,8,0,11-11-2016,13:00:00
15091,Others-CCCPS8,1322,26.14754886,91.72799519,753,truck,high,8,0,11-11-2016,13:34:00
15092,Others-CCCPS8,1322,26.14754886,91.72799519,748,car,average,5,0,11-11-2016,14:00:00
15093,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,average,4,0,11-11-2016,14:27:00
15094,Others-CCCPS8,1322,26.14754886,91.72799519,732,cycle,average,3,0,11-11-2016,15:00:00
15095,Others-CCCPS8,1322,26.14754886,91.72799519,677,bike,low,3,0,11-11-2016,15:34:00
15096,Others-CCCPS8,1322,26.14754886,91.72799519,649,car,low,2,0,11-11-2016,16:00:00
15097,Others-CCCPS8,1322,26.14754886,91.72799519,607,car,low,2,0,11-11-2016,16:34:00
15098,Others-CCCPS8,1322,26.14754886,91.72799519,296,bike,low,2,0,12-11-2016,08:00:00
15099,Others-CCCPS8,1322,26.14754886,91.72799519,312,car,low,1,0,12-11-2016,08:27:00
15100,Others-CCCPS8,1322,26.14754886,91.72799519,341,truck,low,3,0,12-11-2016,09:00:00
15101,Others-CCCPS8,1322,26.14754886,91.72799519,387,car,low,2,0,12-11-2016,09:27:00
15102,Others-CCCPS8,1322,26.14754886,91.72799519,442,car,low,4,0,12-11-2016,10:00:00
15103,Others-CCCPS8,1322,26.14754886,91.72799519,488,car,low,3,0,12-11-2016,10:27:00
15104,Others-CCCPS8,1322,26.14754886,91.72799519,550,bike,average,6,0,12-11-2016,11:00:00
15105,Others-CCCPS8,1322,26.14754886,91.72799519,616,truck,average,6,0,12-11-2016,11:34:00
15106,Others-CCCPS8,1322,26.14754886,91.72799519,646,car,high,8,0,12-11-2016,12:00:00
15107,Others-CCCPS8,1322,26.14754886,91.72799519,705,car,high,9,0,12-11-2016,12:27:00
15108,Others-CCCPS8,1322,26.14754886,91.72799519,756,car,average,6,0,12-11-2016,13:00:00
15109,Others-CCCPS8,1322,26.14754886,91.72799519,797,car,high,8,0,12-11-2016,13:27:00
15110,Others-CCCPS8,1322,26.14754886,91.72799519,814,bike,average,5,0,12-11-2016,14:00:00
15111,Others-CCCPS8,1322,26.14754886,91.72799519,851,car,average,5,0,12-11-2016,14:27:00
15112,Others-CCCPS8,1322,26.14754886,91.72799519,884,bike,average,3,0,12-11-2016,15:00:00
15113,Others-CCCPS8,1322,26.14754886,91.72799519,889,car,low,3,0,12-11-2016,15:27:00
15114,Others-CCCPS8,1322,26.14754886,91.72799519,863,car,low,2,0,12-11-2016,16:00:00
15115,Others-CCCPS8,1322,26.14754886,91.72799519,843,car,average,3,0,12-11-2016,16:34:00
15116,Others-CCCPS8,1322,26.14754886,91.72799519,368,car,low,3,1,13-11-2016,08:00:00
15117,Others-CCCPS8,1322,26.14754886,91.72799519,371,bike,average,3,1,13-11-2016,08:27:00
15118,Others-CCCPS8,1322,26.14754886,91.72799519,378,car,low,3,1,13-11-2016,09:00:00
15119,Others-CCCPS8,1322,26.14754886,91.72799519,400,bike,low,4,1,13-11-2016,09:34:00
15120,Others-CCCPS8,1322,26.14754886,91.72799519,433,bike,low,4,1,13-11-2016,10:00:00
15121,Others-CCCPS8,1322,26.14754886,91.72799519,488,car,average,6,1,13-11-2016,10:33:00
15122,Others-CCCPS8,1322,26.14754886,91.72799519,547,bike,average,8,1,13-11-2016,11:00:00
15123,Others-CCCPS8,1322,26.14754886,91.72799519,584,car,average,8,1,13-11-2016,11:27:00
15124,Others-CCCPS8,1322,26.14754886,91.72799519,632,car,high,12,1,13-11-2016,12:00:00
15125,Others-CCCPS8,1322,26.14754886,91.72799519,642,car,high,12,1,13-11-2016,12:27:00
15126,Others-CCCPS8,1322,26.14754886,91.72799519,698,car,high,11,1,13-11-2016,13:07:00
15127,Others-CCCPS8,1322,26.14754886,91.72799519,718,car,high,11,1,13-11-2016,13:33:00
15128,Others-CCCPS8,1322,26.14754886,91.72799519,711,car,average,6,1,13-11-2016,14:00:00
15129,Others-CCCPS8,1322,26.14754886,91.72799519,713,car,average,6,1,13-11-2016,14:27:00
15130,Others-CCCPS8,1322,26.14754886,91.72799519,695,car,average,5,1,13-11-2016,15:00:00
15131,Others-CCCPS8,1322,26.14754886,91.72799519,653,cycle,low,3,1,13-11-2016,15:27:00
15132,Others-CCCPS8,1322,26.14754886,91.72799519,579,car,low,3,1,13-11-2016,16:00:00
15133,Others-CCCPS8,1322,26.14754886,91.72799519,511,car,low,3,1,13-11-2016,16:27:00
15134,Others-CCCPS8,1322,26.14754886,91.72799519,282,car,low,2,0,14-11-2016,08:00:00
15135,Others-CCCPS8,1322,26.14754886,91.72799519,317,cycle,low,2,0,14-11-2016,08:33:00
15136,Others-CCCPS8,1322,26.14754886,91.72799519,345,bike,low,2,0,14-11-2016,09:00:00
15137,Others-CCCPS8,1322,26.14754886,91.72799519,399,car,low,3,0,14-11-2016,09:27:00
15138,Others-CCCPS8,1322,26.14754886,91.72799519,458,car,low,3,0,14-11-2016,10:00:00
15139,Others-CCCPS8,1322,26.14754886,91.72799519,510,car,low,4,0,14-11-2016,10:27:00
15140,Others-CCCPS8,1322,26.14754886,91.72799519,572,car,high,8,0,14-11-2016,11:00:00
15141,Others-CCCPS8,1322,26.14754886,91.72799519,603,car,average,5,0,14-11-2016,11:27:00
15142,Others-CCCPS8,1322,26.14754886,91.72799519,642,car,high,8,0,14-11-2016,12:00:00
15143,Others-CCCPS8,1322,26.14754886,91.72799519,655,truck,high,9,0,14-11-2016,12:27:00
15144,Others-CCCPS8,1322,26.14754886,91.72799519,668,bike,high,8,0,14-11-2016,13:00:00
15145,Others-CCCPS8,1322,26.14754886,91.72799519,680,car,high,8,0,14-11-2016,13:27:00
15146,Others-CCCPS8,1322,26.14754886,91.72799519,672,car,average,4,0,14-11-2016,14:00:00
15147,Others-CCCPS8,1322,26.14754886,91.72799519,645,bike,average,4,0,14-11-2016,14:33:00
15148,Others-CCCPS8,1322,26.14754886,91.72799519,618,car,average,4,0,14-11-2016,15:00:00
15149,Others-CCCPS8,1322,26.14754886,91.72799519,578,car,low,2,0,14-11-2016,15:27:00
15150,Others-CCCPS8,1322,26.14754886,91.72799519,538,car,average,3,0,14-11-2016,16:00:00
15151,Others-CCCPS8,1322,26.14754886,91.72799519,507,car,low,2,0,14-11-2016,16:27:00
15152,Others-CCCPS8,1322,26.14754886,91.72799519,393,car,low,1,0,15-11-2016,07:57:00
15153,Others-CCCPS8,1322,26.14754886,91.72799519,421,car,low,2,0,15-11-2016,08:30:00
15154,Others-CCCPS8,1322,26.14754886,91.72799519,453,car,average,2,0,15-11-2016,08:57:00
15155,Others-CCCPS8,1322,26.14754886,91.72799519,525,car,low,3,0,15-11-2016,09:30:00
15156,Others-CCCPS8,1322,26.14754886,91.72799519,606,car,low,2,0,15-11-2016,09:57:00
15157,Others-CCCPS8,1322,26.14754886,91.72799519,693,truck,average,5,0,15-11-2016,10:30:00
15158,Others-CCCPS8,1322,26.14754886,91.72799519,743,bike,average,5,0,15-11-2016,11:03:00
15159,Others-CCCPS8,1322,26.14754886,91.72799519,736,car,average,6,0,15-11-2016,11:30:00
15160,Others-CCCPS8,1322,26.14754886,91.72799519,747,car,average,5,0,15-11-2016,11:57:00
15161,Others-CCCPS8,1322,26.14754886,91.72799519,765,bike,high,9,0,15-11-2016,12:30:00
15162,Others-CCCPS8,1322,26.14754886,91.72799519,770,cycle,average,5,0,15-11-2016,12:57:00
15163,Others-CCCPS8,1322,26.14754886,91.72799519,770,car,high,9,0,15-11-2016,13:30:00
15164,Others-CCCPS8,1322,26.14754886,91.72799519,774,car,average,5,0,15-11-2016,14:03:00
15165,Others-CCCPS8,1322,26.14754886,91.72799519,761,cycle,high,6,0,15-11-2016,14:30:00
15166,Others-CCCPS8,1322,26.14754886,91.72799519,727,car,low,2,0,15-11-2016,15:03:00
15167,Others-CCCPS8,1322,26.14754886,91.72799519,680,car,low,2,0,15-11-2016,15:30:00
15168,Others-CCCPS8,1322,26.14754886,91.72799519,659,cycle,low,3,0,15-11-2016,15:57:00
15169,Others-CCCPS8,1322,26.14754886,91.72799519,598,bike,low,1,0,15-11-2016,16:30:00
15170,Others-CCCPS8,1322,26.14754886,91.72799519,490,bike,low,2,0,16-11-2016,08:00:00
15171,Others-CCCPS8,1322,26.14754886,91.72799519,525,car,low,3,0,16-11-2016,08:27:00
15172,Others-CCCPS8,1322,26.14754886,91.72799519,591,truck,low,2,0,16-11-2016,09:00:00
15173,Others-CCCPS8,1322,26.14754886,91.72799519,642,cycle,low,3,0,16-11-2016,09:27:00
15174,Others-CCCPS8,1322,26.14754886,91.72799519,704,bike,low,4,0,16-11-2016,10:00:00
15175,Others-CCCPS8,1322,26.14754886,91.72799519,744,car,average,5,0,16-11-2016,10:33:00
15176,Others-CCCPS8,1322,26.14754886,91.72799519,766,car,average,6,0,16-11-2016,11:00:00
15177,Others-CCCPS8,1322,26.14754886,91.72799519,780,bike,average,6,0,16-11-2016,11:27:00
15178,Others-CCCPS8,1322,26.14754886,91.72799519,801,bike,high,9,0,16-11-2016,12:00:00
15179,Others-CCCPS8,1322,26.14754886,91.72799519,809,bike,high,9,0,16-11-2016,12:27:00
15180,Others-CCCPS8,1322,26.14754886,91.72799519,816,car,high,8,0,16-11-2016,13:00:00
15181,Others-CCCPS8,1322,26.14754886,91.72799519,814,car,high,7,0,16-11-2016,13:27:00
15182,Others-CCCPS8,1322,26.14754886,91.72799519,804,car,high,6,0,16-11-2016,14:00:00
15183,Others-CCCPS8,1322,26.14754886,91.72799519,782,car,high,6,0,16-11-2016,14:27:00
15184,Others-CCCPS8,1322,26.14754886,91.72799519,765,car,average,3,0,16-11-2016,15:00:00
15185,Others-CCCPS8,1322,26.14754886,91.72799519,719,bike,low,3,0,16-11-2016,15:33:00
15186,Others-CCCPS8,1322,26.14754886,91.72799519,696,car,low,3,0,16-11-2016,16:00:00
15187,Others-CCCPS8,1322,26.14754886,91.72799519,649,car,low,2,0,16-11-2016,16:33:00
15188,Others-CCCPS8,1322,26.14754886,91.72799519,391,bike,average,3,0,17-11-2016,08:04:00
15189,Others-CCCPS8,1322,26.14754886,91.72799519,422,bike,low,2,0,17-11-2016,08:31:00
15190,Others-CCCPS8,1322,26.14754886,91.72799519,490,bike,average,3,0,17-11-2016,09:03:00
15191,Others-CCCPS8,1322,26.14754886,91.72799519,558,cycle,low,2,0,17-11-2016,09:31:00
15192,Others-CCCPS8,1322,26.14754886,91.72799519,692,car,low,3,0,17-11-2016,09:57:00
15193,Others-CCCPS8,1322,26.14754886,91.72799519,763,car,average,5,0,17-11-2016,10:31:00
15194,Others-CCCPS8,1322,26.14754886,91.72799519,818,car,average,6,0,17-11-2016,11:04:00
15195,Others-CCCPS8,1322,26.14754886,91.72799519,845,truck,average,6,0,17-11-2016,11:31:00
15196,Others-CCCPS8,1322,26.14754886,91.72799519,872,car,high,9,0,17-11-2016,12:04:00
15197,Others-CCCPS8,1322,26.14754886,91.72799519,882,bike,high,9,0,17-11-2016,12:31:00
15198,Others-CCCPS8,1322,26.14754886,91.72799519,906,car,high,9,0,17-11-2016,13:04:00
15199,Others-CCCPS8,1322,26.14754886,91.72799519,899,truck,high,9,0,17-11-2016,13:31:00
15200,Others-CCCPS8,1322,26.14754886,91.72799519,899,car,average,5,0,17-11-2016,14:04:00
15201,Others-CCCPS8,1322,26.14754886,91.72799519,893,car,average,5,0,17-11-2016,14:30:00
15202,Others-CCCPS8,1322,26.14754886,91.72799519,875,car,average,4,0,17-11-2016,14:58:00
15203,Others-CCCPS8,1322,26.14754886,91.72799519,833,car,low,3,0,17-11-2016,15:30:00
15204,Others-CCCPS8,1322,26.14754886,91.72799519,794,bike,low,3,0,17-11-2016,15:58:00
15205,Others-CCCPS8,1322,26.14754886,91.72799519,750,car,low,2,0,17-11-2016,16:31:00
15206,Others-CCCPS8,1322,26.14754886,91.72799519,342,car,low,2,0,18-11-2016,08:01:00
15207,Others-CCCPS8,1322,26.14754886,91.72799519,342,cycle,low,2,0,18-11-2016,08:01:00
15208,Others-CCCPS8,1322,26.14754886,91.72799519,370,car,low,3,0,18-11-2016,08:27:00
15209,Others-CCCPS8,1322,26.14754886,91.72799519,466,car,low,2,0,18-11-2016,09:27:00
15210,Others-CCCPS8,1322,26.14754886,91.72799519,524,car,low,4,0,18-11-2016,10:01:00
15211,Others-CCCPS8,1322,26.14754886,91.72799519,570,bike,low,3,0,18-11-2016,10:27:00
15212,Others-CCCPS8,1322,26.14754886,91.72799519,606,bike,high,8,0,18-11-2016,11:01:00
15213,Others-CCCPS8,1322,26.14754886,91.72799519,643,bike,average,6,0,18-11-2016,11:34:00
15214,Others-CCCPS8,1322,26.14754886,91.72799519,659,bike,high,9,0,18-11-2016,12:01:00
15215,Others-CCCPS8,1322,26.14754886,91.72799519,709,car,high,9,0,18-11-2016,12:27:00
15216,Others-CCCPS8,1322,26.14754886,91.72799519,716,car,high,8,0,18-11-2016,13:01:00
15217,Others-CCCPS8,1322,26.14754886,91.72799519,721,car,high,8,0,18-11-2016,13:34:00
15218,Others-CCCPS8,1322,26.14754886,91.72799519,703,car,average,4,0,18-11-2016,14:01:00
15219,Others-CCCPS8,1322,26.14754886,91.72799519,696,car,average,5,0,18-11-2016,14:28:00
15220,Others-CCCPS8,1322,26.14754886,91.72799519,670,car,low,3,0,18-11-2016,15:01:00
15221,Others-CCCPS8,1322,26.14754886,91.72799519,626,truck,low,3,0,18-11-2016,15:28:00
15222,Others-CCCPS8,1322,26.14754886,91.72799519,593,car,low,2,0,18-11-2016,16:01:00
15223,Others-CCCPS8,1322,26.14754886,91.72799519,575,car,low,2,0,18-11-2016,16:28:00
15224,Others-CCCPS8,1322,26.14754886,91.72799519,276,cycle,low,2,0,19-11-2016,07:57:00
15225,Others-CCCPS8,1322,26.14754886,91.72799519,304,bike,low,2,0,19-11-2016,08:31:00
15226,Others-CCCPS8,1322,26.14754886,91.72799519,352,car,low,2,0,19-11-2016,08:57:00
15227,Others-CCCPS8,1322,26.14754886,91.72799519,424,truck,low,2,0,19-11-2016,09:31:00
15228,Others-CCCPS8,1322,26.14754886,91.72799519,510,bike,average,4,0,19-11-2016,10:04:00
15229,Others-CCCPS8,1322,26.14754886,91.72799519,567,bike,average,4,0,19-11-2016,10:31:00
15230,Others-CCCPS8,1322,26.14754886,91.72799519,634,truck,average,4,0,19-11-2016,10:58:00
15231,Others-CCCPS8,1322,26.14754886,91.72799519,723,car,average,6,0,19-11-2016,11:31:00
15232,Others-CCCPS8,1322,26.14754886,91.72799519,798,bike,high,9,0,19-11-2016,12:04:00
15233,Others-CCCPS8,1322,26.14754886,91.72799519,842,bike,average,6,0,19-11-2016,12:31:00
15234,Others-CCCPS8,1322,26.14754886,91.72799519,879,cycle,high,8,0,19-11-2016,13:04:00
15235,Others-CCCPS8,1322,26.14754886,91.72799519,940,cycle,high,8,0,19-11-2016,13:31:00
15236,Others-CCCPS8,1322,26.14754886,91.72799519,988,car,average,5,0,19-11-2016,14:04:00
15237,Others-CCCPS8,1322,26.14754886,91.72799519,1004,car,average,5,0,19-11-2016,14:31:00
15238,Others-CCCPS8,1322,26.14754886,91.72799519,1015,car,low,3,0,19-11-2016,15:04:00
15239,Others-CCCPS8,1322,26.14754886,91.72799519,1023,bike,low,4,0,19-11-2016,15:31:00
15240,Others-CCCPS8,1322,26.14754886,91.72799519,1000,bike,low,2,0,19-11-2016,16:04:00
15241,Others-CCCPS8,1322,26.14754886,91.72799519,966,car,low,3,0,19-11-2016,16:31:00
15242,Others-CCCPS8,1322,26.14754886,91.72799519,339,bike,low,3,1,20-11-2016,08:01:00
15243,Others-CCCPS8,1322,26.14754886,91.72799519,339,car,low,3,1,20-11-2016,08:27:00
15244,Others-CCCPS8,1322,26.14754886,91.72799519,345,car,low,3,1,20-11-2016,09:01:00
15245,Others-CCCPS8,1322,26.14754886,91.72799519,381,car,low,3,1,20-11-2016,09:27:00
15246,Others-CCCPS8,1322,26.14754886,91.72799519,447,cycle,low,5,1,20-11-2016,10:01:00
15247,Others-CCCPS8,1322,26.14754886,91.72799519,493,bike,average,5,1,20-11-2016,10:27:00
15248,Others-CCCPS8,1322,26.14754886,91.72799519,594,truck,average,8,1,20-11-2016,11:01:00
15249,Others-CCCPS8,1322,26.14754886,91.72799519,659,car,high,11,1,20-11-2016,11:27:00
15250,Others-CCCPS8,1322,26.14754886,91.72799519,738,bike,high,12,1,20-11-2016,12:01:00
15251,Others-CCCPS8,1322,26.14754886,91.72799519,784,car,high,12,1,20-11-2016,12:34:00
15252,Others-CCCPS8,1322,26.14754886,91.72799519,833,car,high,12,1,20-11-2016,13:07:00
15253,Others-CCCPS8,1322,26.14754886,91.72799519,866,truck,high,12,1,20-11-2016,13:27:00
15254,Others-CCCPS8,1322,26.14754886,91.72799519,894,car,average,6,1,20-11-2016,14:01:00
15255,Others-CCCPS8,1322,26.14754886,91.72799519,906,car,average,6,1,20-11-2016,14:27:00
15256,Others-CCCPS8,1322,26.14754886,91.72799519,907,car,low,4,1,20-11-2016,15:01:00
15257,Others-CCCPS8,1322,26.14754886,91.72799519,872,truck,low,4,1,20-11-2016,15:27:00
15258,Others-CCCPS8,1322,26.14754886,91.72799519,826,car,low,3,1,20-11-2016,16:01:00
15259,Others-CCCPS8,1322,26.14754886,91.72799519,771,car,low,3,1,20-11-2016,16:31:00
15260,Others-CCCPS8,1322,26.14754886,91.72799519,316,car,low,2,0,21-11-2016,08:04:00
15261,Others-CCCPS8,1322,26.14754886,91.72799519,345,car,low,2,0,21-11-2016,08:31:00
15262,Others-CCCPS8,1322,26.14754886,91.72799519,390,cycle,low,3,0,21-11-2016,09:04:00
15263,Others-CCCPS8,1322,26.14754886,91.72799519,436,car,low,2,0,21-11-2016,09:31:00
15264,Others-CCCPS8,1322,26.14754886,91.72799519,512,car,low,3,0,21-11-2016,10:04:00
15265,Others-CCCPS8,1322,26.14754886,91.72799519,560,car,average,5,0,21-11-2016,10:31:00
15266,Others-CCCPS8,1322,26.14754886,91.72799519,627,bike,average,6,0,21-11-2016,11:04:00
15267,Others-CCCPS8,1322,26.14754886,91.72799519,671,car,average,6,0,21-11-2016,11:30:00
15268,Others-CCCPS8,1322,26.14754886,91.72799519,698,car,average,6,0,21-11-2016,11:57:00
15269,Others-CCCPS8,1322,26.14754886,91.72799519,721,car,high,8,0,21-11-2016,12:31:00
15270,Others-CCCPS8,1322,26.14754886,91.72799519,762,car,high,9,0,21-11-2016,12:57:00
15271,Others-CCCPS8,1322,26.14754886,91.72799519,755,car,high,8,0,21-11-2016,13:31:00
15272,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,average,4,0,21-11-2016,14:04:00
15273,Others-CCCPS8,1322,26.14754886,91.72799519,727,cycle,average,5,0,21-11-2016,14:31:00
15274,Others-CCCPS8,1322,26.14754886,91.72799519,703,bike,high,6,0,21-11-2016,14:57:00
15275,Others-CCCPS8,1322,26.14754886,91.72799519,647,bike,low,2,0,21-11-2016,15:31:00
15276,Others-CCCPS8,1322,26.14754886,91.72799519,618,car,low,2,0,21-11-2016,15:57:00
15277,Others-CCCPS8,1322,26.14754886,91.72799519,552,car,low,1,0,21-11-2016,16:31:00
15278,Others-CCCPS8,1322,26.14754886,91.72799519,406,car,low,2,0,22-11-2016,07:57:00
15279,Others-CCCPS8,1322,26.14754886,91.72799519,438,car,average,3,0,22-11-2016,08:31:00
15280,Others-CCCPS8,1322,26.14754886,91.72799519,490,truck,low,3,0,22-11-2016,09:04:00
15281,Others-CCCPS8,1322,26.14754886,91.72799519,534,bike,low,2,0,22-11-2016,09:31:00
15282,Others-CCCPS8,1322,26.14754886,91.72799519,586,car,low,4,0,22-11-2016,10:04:00
15283,Others-CCCPS8,1322,26.14754886,91.72799519,653,car,high,6,0,22-11-2016,10:31:00
15284,Others-CCCPS8,1322,26.14754886,91.72799519,697,bike,high,7,0,22-11-2016,11:04:00
15285,Others-CCCPS8,1322,26.14754886,91.72799519,733,car,high,7,0,22-11-2016,11:31:00
15286,Others-CCCPS8,1322,26.14754886,91.72799519,748,car,high,9,0,22-11-2016,12:04:00
15287,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,high,9,0,22-11-2016,12:31:00
15288,Others-CCCPS8,1322,26.14754886,91.72799519,772,car,high,9,0,22-11-2016,12:57:00
15289,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,high,8,0,22-11-2016,13:31:00
15290,Others-CCCPS8,1322,26.14754886,91.72799519,788,car,average,5,0,22-11-2016,13:57:00
15291,Others-CCCPS8,1322,26.14754886,91.72799519,761,bike,average,5,0,22-11-2016,14:31:00
